RESOURCE_ID,GENERATION_UNIT_ID,NODE_ID,AGGE_TYPE,RESOURCE_TYPE,COMMENTS,EFF_START_DT_GMT,EFF_END_DT_GMT,EFF_START_DT,EFF_END_DT
SCEW_2_PDRP109,SCEW_2_PDRP109,SCEW_2_PDRP109-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP148,SCEC_1_PDRP148,SCEC_1_PDRP148-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
PGP2_2_PDRP35,PGP2_2_PDRP35,PGP2_2_PDRP35-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP26,SDG1_1_PDRP26,SDG1_1_PDRP26-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCHD_1_PDRP68,SCHD_1_PDRP68,SCHD_1_PDRP68-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BCHA_5_PWXNPR7,BCHA_5_PWXNPR7,BCHA_5_PWXNPR7-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGFG_1_PDRP24,PGFG_1_PDRP24,PGFG_1_PDRP24-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MIDSUN_1_PL1X2,MIDSUN_1_PL1X2,MIDSUN_1_PL1X2-APND,Y,GEN,Comments,2022-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-25T00:00:00,2030-12-31T23:59:59
PGEB_2_PDRP24,PGEB_2_PDRP24,PGEB_2_PDRP24-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNB_2_PDRP35,PGNB_2_PDRP35,PGNB_2_PDRP35-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP48,SCEC_1_PDRP48,SCEC_1_PDRP48-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNB_2_PDRP36,PGNB_2_PDRP36,PGNB_2_PDRP36-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEN_6_PDRP39,SCEN_6_PDRP39,SCEN_6_PDRP39-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RDCLD_3_WIND,RDCLD_3_WIND,RDCLD_3_WIND-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNP_2_PDRP26,PGNP_2_PDRP26,PGNP_2_PDRP26-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
NINE_MI_1_GEN_TOTAL,NINE_MI_1_GEN_TOTAL,NINE_MI_1_GEN_TOTAL-APND,Y,GEN,Comments,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-02T00:00:00,2030-12-31T23:59:59
PGSF_2_PDRP21,PGSF_2_PDRP21,PGSF_2_PDRP21-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP06,SDG1_1_PDRP06,SDG1_1_PDRP06-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP70,SCEW_2_PDRP70,SCEW_2_PDRP70-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SWIFT1_7_UNITS,SWIFT1_7_UNITS,SWIFT1_7_UNITS-APND,Y,GEN,Comments,2022-02-28T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-02-28T00:00:00,2030-12-31T23:59:59
RP2_2_SOLAR,RP2_2_SOLAR,RP2_2_SOLAR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGEB_2_PDRP107,PGEB_2_PDRP107,PGEB_2_PDRP107-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNB_2_PDRP38,PGNB_2_PDRP38,PGNB_2_PDRP38-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PINFLT_7_UNITS,PINFLT_7_UNITS,PINFLT_7_UNITS-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGSI_1_PDRP29,PGSI_1_PDRP29,PGSI_1_PDRP29-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP74,SCEC_1_PDRP74,SCEC_1_PDRP74-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNC_1_PDRP16,PGNC_1_PDRP16,PGNC_1_PDRP16-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGSI_1_PDRP22,PGSI_1_PDRP22,PGSI_1_PDRP22-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP81,SCEC_1_PDRP81,SCEC_1_PDRP81-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGSF_2_PDRP23,PGSF_2_PDRP23,PGSF_2_PDRP23-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP114,SCEW_2_PDRP114,SCEW_2_PDRP114-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCNW_6_PDRP24,SCNW_6_PDRP24,SCNW_6_PDRP24-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP90,SCEC_1_PDRP90,SCEC_1_PDRP90-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BCHA_5_PWXAVR,BCHA_5_PWXAVR,BCHA_5_PWXAVR-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP159,SCEW_2_PDRP159,SCEW_2_PDRP159-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP85,SCEW_2_PDRP85,SCEW_2_PDRP85-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
RANCHO_2_SMUDSYSDYN,RANCHO_2_SMUDSYSDYN,SMD1_ASR-APND,Y,TG,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP100,SCEW_2_PDRP100,SCEW_2_PDRP100-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGKN_2_PDRP38,PGKN_2_PDRP38,PGKN_2_PDRP38-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP124,SCEC_1_PDRP124,SCEC_1_PDRP124-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGF1_2_PDRP03,PGF1_2_PDRP03,PGF1_2_PDRP03-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP48,SCEW_2_PDRP48,SCEW_2_PDRP48-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGP2_2_PDRP29,PGP2_2_PDRP29,PGP2_2_PDRP29-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCNW_6_PDRP05,SCNW_6_PDRP05,SCNW_6_PDRP05-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP56,SDG1_1_PDRP56,SDG1_1_PDRP56-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGEB_2_PDRP50,PGEB_2_PDRP50,PGEB_2_PDRP50-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGP2_2_PDRP65,PGP2_2_PDRP65,PGP2_2_PDRP65-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGZP_2_PDRP48,PGZP_2_PDRP48,PGZP_2_PDRP48-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEN_6_PDRP50,SCEN_6_PDRP50,SCEN_6_PDRP50-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCNW_6_PDRP37,SCNW_6_PDRP37,SCNW_6_PDRP37-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP43,SDG1_1_PDRP43,SDG1_1_PDRP43-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNC_2_PDRP10,PGNC_2_PDRP10,PGNC_2_PDRP10-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGSB_1_PDRP50,PGSB_1_PDRP50,PGSB_1_PDRP50-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGF1_2_PDRP101,PGF1_2_PDRP101,PGF1_2_PDRP101-APND,Y,GEN,Comments,2022-03-17T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-03-17T00:00:00,2030-12-31T23:59:59
WSNR_5_TRCYDYN,WSNR_5_TRCYDYN,WAPAMEEA3_ON_ASR-APND,Y,TG,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SMUD_RANCHOSECO_I_AS_CERT01,SMUD_RANCHOSECO_I_AS_CERT01,SMD1_ASR-APND,Y,TG,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP31,SCEC_1_PDRP31,SCEC_1_PDRP31-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGSB_1_PDRP54,PGSB_1_PDRP54,PGSB_1_PDRP54-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP07,SCEC_1_PDRP07,SCEC_1_PDRP07-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCHD_1_PDRP25,SCHD_1_PDRP25,SCHD_1_PDRP25-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP101,SCEW_2_PDRP101,SCEW_2_PDRP101-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGCC_1_PDRP38,PGCC_1_PDRP38,PGCC_1_PDRP38-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PWP2_2_RECIP1-6,PWP2_2_RECIP1-6,PWP2_2_RECIP1-6-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CAMCHE_1_PL1X3,CAMCHE_1_PL1X3,CAMCHE_1_PL1X3-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP128,SCEC_1_PDRP128,SCEC_1_PDRP128-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEN_6_PDRP45,SCEN_6_PDRP45,SCEN_6_PDRP45-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP04,SDG1_1_PDRP04,SDG1_1_PDRP04-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCHD_1_PDRP39,SCHD_1_PDRP39,SCHD_1_PDRP39-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP60,SDG1_1_PDRP60,SDG1_1_PDRP60-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNC_1_PDRP15,PGNC_1_PDRP15,PGNC_1_PDRP15-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
MSSHL100_1_MSG12,MSSHL100_1_MSG12,MSSHL100_1_MSG12-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
WOLVERIN_7_UNITS,WOLVERIN_7_UNITS,WOLVERIN_7_UNITS-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGF1_2_PDRP29,PGF1_2_PDRP29,PGF1_2_PDRP29-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
BCHA_5_PWXNPR5,BCHA_5_PWXNPR5,BCHA_5_PWXNPR5-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP40,SDG1_1_PDRP40,SDG1_1_PDRP40-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCHD_1_PDRP28,SCHD_1_PDRP28,SCHD_1_PDRP28-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGF1_2_PDRP41,PGF1_2_PDRP41,PGF1_2_PDRP41-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGF1_2_PDRP53,PGF1_2_PDRP53,PGF1_2_PDRP53-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGSF_2_PDRP20,PGSF_2_PDRP20,PGSF_2_PDRP20-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGF1_2_PDRP37,PGF1_2_PDRP37,PGF1_2_PDRP37-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP48,SDG1_1_PDRP48,SDG1_1_PDRP48-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEN_6_PDRP41,SCEN_6_PDRP41,SCEN_6_PDRP41-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP81,SCEW_2_PDRP81,SCEW_2_PDRP81-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP50,SCEC_1_PDRP50,SCEC_1_PDRP50-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGEB_2_PDRP30,PGEB_2_PDRP30,PGEB_2_PDRP30-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP38,SDG1_1_PDRP38,SDG1_1_PDRP38-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP37,SCEW_2_PDRP37,SCEW_2_PDRP37-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGEB_2_PDRP69,PGEB_2_PDRP69,PGEB_2_PDRP69-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGSI_1_PDRP23,PGSI_1_PDRP23,PGSI_1_PDRP23-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCNW_6_PDRP48,SCNW_6_PDRP48,SCNW_6_PDRP48-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP157,SCEC_1_PDRP157,SCEC_1_PDRP157-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGST_2_PDRP37,PGST_2_PDRP37,PGST_2_PDRP37-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNP_2_PDRP09,PGNP_2_PDRP09,PGNP_2_PDRP09-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGEB_2_PDRP27,PGEB_2_PDRP27,PGEB_2_PDRP27-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCHD_1_PDRP10,SCHD_1_PDRP10,SCHD_1_PDRP10-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
LYPK_1_TOT_GEN,LYPK_1_TOT_GEN,LYPK_1_TOT_GEN-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SUMMERFL_1_AGGGEN,SUMMERFL_1_AGGGEN,SUMMERFL_1_AGGGEN-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNC_1_PDRP22,PGNC_1_PDRP22,PGNC_1_PDRP22-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
WSNR_TESLA230_I_AS_MHSP,WSNR_TESLA230_I_AS_MHSP,WAPAMEEA2_ON_ASR-APND,Y,TG,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SDG1_1_PDRP45,SDG1_1_PDRP45,SDG1_1_PDRP45-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGNP_2_PDRP02,PGNP_2_PDRP02,PGNP_2_PDRP02-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGHB_6_PDRP08,PGHB_6_PDRP08,PGHB_6_PDRP08-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
PGKN_2_PDRP07,PGKN_2_PDRP07,PGKN_2_PDRP07-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
SCEC_1_PDRP70,SCEC_1_PDRP70,SCEC_1_PDRP70-APND,Y,GEN,Comments,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00,2022-01-01T00:00:00,2030-12-31T23:59:59
CGR_1_COUGAR_PLANT,CGR_1_COUGAR_PLANT,CGR_1_COUGAR_PLANT-APND,Y,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
PGSF_2_PDRP55,PGSF_2_PDRP55,PGSF_2_PDRP55-APND,Y,GEN,Comments,2022-05-02T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-02T00:00:00,2030-12-31T23:59:59
WCW_2_WHITECRK_PLANT,WCW_2_WHITECRK_PLANT,WCW_2_WHITECRK_PLANT-APND,Y,GEN,Comments,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-03T00:00:00,2030-12-31T23:59:59
SCEW_2_RDRR25,SCEW_2_RDRR25,SCEW_2_RDRR25-APND,Y,GEN,Comments,2022-06-13T07:00:00-00:00,2022-10-07T06:59:59-00:00,2022-06-13T00:00:00,2022-10-06T23:59:59
PGEB_2_PDRP109,PGEB_2_PDRP109,PGEB_2_PDRP109-APND,Y,GEN,Comments,2022-03-17T07:00:00-00:00,2022-10-07T06:59:59-00:00,2022-03-17T00:00:00,2022-10-06T23:59:59
PGST_2_PDRP02,PGST_2_PDRP02,PGST_2_PDRP02-APND,Y,GEN,Comments,2022-09-01T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-09-01T00:00:00,2030-12-31T23:59:59
SCEW_2_PDRP171,SCEW_2_PDRP171,SCEW_2_PDRP171-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
PGCC_1_PDRP25,PGCC_1_PDRP25,PGCC_1_PDRP25-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
PGCC_1_PDRP20,PGCC_1_PDRP20,PGCC_1_PDRP20-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
PGZP_2_PDRP30,PGZP_2_PDRP30,PGZP_2_PDRP30-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
PGST_2_PDRP16,PGST_2_PDRP16,PGST_2_PDRP16-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
LENZIE_7_UNITS PB1,LENZIE_7_UNITS PB1,LENZIE_7_UNITS PB1-APND,Y,GEN,Comments,2022-06-06T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-06T00:00:00,2030-12-31T23:59:59
PGZP_2_RDRR04,PGZP_2_RDRR04,PGZP_2_RDRR04-APND,Y,GEN,Comments,2022-05-04T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-05-04T00:00:00,2030-12-31T23:59:59
BLKCRK_2_GMCBT1,BLKCRK_2_GMCBT1,BLKCRK_2_GMCBT1-APND,Y,GEN,Comments,2022-06-15T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-06-15T00:00:00,2030-12-31T23:59:59
DSRTSN_2_DS2X2,DSRTSN_2_DS2X2,DSRTSN_2_DS2X2-APND,Y,GEN,Comments,2022-09-02T07:00:00-00:00,2022-10-13T06:59:59-00:00,2022-09-02T00:00:00,2022-10-12T23:59:59
PGSB_1_PDRP94,PGSB_1_PDRP94,PGSB_1_PDRP94-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
PGP2_2_PDRP62,PGP2_2_PDRP62,PGP2_2_PDRP62-APND,Y,GEN,Comments,2022-08-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,2022-08-03T00:00:00,2030-12-31T23:59:59
